Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37
65702;Кава Американо;Молоко 50г;Рол Гейша;Курячий бульйон з профітролями;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65719;Кава Американо;Кава Капучіно;Компот 200мл;Лимон 20г;Молоко 50г;Моршинська б/газ. 500мл;Гункан з креветкою та авокадо;Гункан з тунцем;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65730;Кава Американо;Смажена локшина Удон з куркою;Борщ червоний;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65794;Кава Американо;Молоко 50г;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65819;Кава Американо;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65836;Кава Американо;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65898;Кава Американо;Молоко 50г;Рол Райдуга new;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66021;Кава Американо;Моршинська б/газ. 500мл;Смузі малина;Райдужна форель;Рол Кранч;Курячий бульйон з профітролями;Суп зі сніжним крабом;Сирне плато;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66027;Кава Американо;К-ль Іспанськийкий лимонад;Молоко 50г;Гарячий рол Сінобі;Рол Філ. Delux зі свіжим лососем ;Локшина Удон з морепродуктами;Смажена локшина Рамен з куркою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66039;Кава Американо;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66111;Кава Американо;Пиво Carlsberg N\A 450мл;Рол Філ. Delux дует ;Рол Філ. Delux зі свіжим лососем ;Рол Червоний дракон;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66159;Кава Американо;Молоко 50г;Авокадо тост з лососем та скрембл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66206;Кава Американо;Канелі 1шт;Молоко 50г;Чай Асам;Омлет з лососем та шпинатом;Курячий бульйон з профітролями;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66222;Кава Американо;Молоко 50г;Сік грейпфрут 200мл;Сік яблуко 200мл;Рол Ніжний;Рол Райдуга new;Рол Філ. Delux зі свіжим лососем ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66230;Кава Американо;Кава Лате;Молоко 50г;Сік ананас 200мл;Сік апельсин 200мл;Сік яблуко 200мл;Набір Філадельфія XL;Курячий бульйон з профітролями;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66327;Кава Американо;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66342;Кава Американо;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66348;Кава Американо;Молоко 50г;Сік томат 200мл;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66366;Кава Американо;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66391;Кава Американо;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66403;Кава Американо;Молоко 50г;Фреш апельсин 200мл;Біф салат;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66405;Кава Американо;Молоко 50г;Куряча грудкa з овочами гриль;Авокадо тост з лососем та скрембл;Борщ червоний;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66477;Кава Американо;Моршинська б/газ. 500мл;Сік апельсин 200мл;Сік вишня 200мл;Гарячий рол Катана;Рол Ебі чіз;Рол Філ. Delux зі свіжим лососем ;Салат Хіяші;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66509;Кава Американо;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66560;Кава Американо;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66603;Кава Американо;К-ль Іспанськийкий лимонад;Молоко 50г;Гункан з вугрем;Гункан з креветкою та авокадо;Гункан з тунцем;Гункан зі свіжим лососем;Рол з лососем та креветкою темпура;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39210;Кава Афогато;Кава Капучіно;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41359;Кава Афогато;К-ль Мохіто б/а;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42904;Кава Афогато;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45756;Кава Афогато;Кава Еспресо;Кава Капучіно;Молоко 50г;Авокадо тост з лососем та скрембл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46483;Кава Афогато;Кава Лате;Рол з тунцем та креветкою;Гарячий рол Сінобі;Рол Кранч;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48052;Кава Афогато;Кава Капучіно;Пепсі-Кола 500мл;Смажена локшина Рамен з куркою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48081;Кава Афогато;Смузі цитрус;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48397;Кава Афогато;Авокадо тост з лососем та скрембл;Омлет з лососем та шпинатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52452;Кава Афогато;Курка в кисло-солодкому соусі;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53835;Кава Афогато;К-ль Малиновий слінг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54080;Кава Афогато;Канелі 1шт;Молоко 50г;Чай Нахабний фрукт;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54665;Кава Афогато;Кава Лате;Лимон 20г;Чай Саусеп;Рол Філ. Delux зі свіжим лососем XL;Салат Грецький;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55132;Кава Афогато;Молоко 50г;Смузі малина;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55735;Кава Афогато;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56292;Кава Афогато;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59815;Кава Афогато;Рол Філ. Delux дует ;Салат Хіяші;Тост з печеним перцем та анчоусами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60114;Кава Афогато;Молоко 50г;Авокадо тост з лососем та скрембл;Тост з печеним перцем та анчоусами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60940;Кава Афогато;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62526;Кава Афогато;Омлет з печерицями;Борщ червоний;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62641;Кава Афогато;Кава Флет Вайт;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65435;Кава Афогато;Кава Раф;Набір Філадельфія;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36576;Кава без кофеїну;Молоко 50г;Салат Цезар з креветками;Сирники з фруктовим салатом;Локшина Удон з морепродуктами;Суп тайський з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37822;Кава без кофеїну;Молоко 50г;Гранд набір Сенсей;Рол Філ. Delux зі свіжим лососем XL;Суп зі сніжним крабом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38299;Кава без кофеїну;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38584;Кава без кофеїну;Молоко 50г;Чай Нахабний фрукт;Гарячий рол з лососем та манго;Рол Філ. Лайт зі свіжим лососем XL;Салат Хіяші;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38853;Кава без кофеїну;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39488;Кава без кофеїну;Молоко 50г;М'ята 5г;Чай Китайський порох;Чай малиновий;Локшина Удон з морепродуктами;Борщ червоний;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39584;Кава без кофеїну;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40959;Кава без кофеїну;Кава Капучіно;Молоко 50г;Смажена локшина Удон з куркою;Борщ червоний;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40977;Кава без кофеїну;Кава Капучіно;Молоко 50г;Гарячий рол з лососем та манго;Гункан з вугрем;Гункан з креветкою та авокадо;Рол Філ. Delux з копченим лососем XL;Тартар з тунця;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41235;Кава без кофеїну;Лимон 20г;М'ята 5г;Чай Альпійська свіжість;Набір Філадельфія XL;Біф салат;Салат Грецький;Антипасті по-італійськи;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41953;Кава без кофеїну;Кава Лате;Молоко 50г;Рол Канада;Рол Кранч;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43031;Кава без кофеїну;Кава Капучіно;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43095;Кава без кофеїну;Фреш апельсин 200мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43472;Кава без кофеїну;Чай Жасмін;Чай Саусеп;Каліфорнія в кунжуті зі свіжим лососем;Рол Райдуга new;Рол Токіо;Рол Філ. Delux дует XL;Суші з вугрем;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43714;Кава без кофеїну;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44036;Кава без кофеїну;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44361;Кава без кофеїну;К-ль Іспанськийкий лимонад;Молоко 50г;Моршинська б/газ. 500мл;Рол Філ. Delux зі свіжим лососем ;Рол Філ. Delux зі свіжим лососем XL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44494;Кава без кофеїну;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44770;Кава без кофеїну;Чай малиновий;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44881;Кава без кофеїну;Молоко 50г;Фреш апельсин 200мл;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45015;Кава без кофеїну;Канелі 1шт;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45033;Кава без кофеїну;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45404;Кава без кофеїну;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45517;Кава без кофеїну;К-ль Іспанськийкий лимонад;К-ль Малиновий слінг;Молоко 50г;Рол Гейша;Рол з лососем та креветкою темпура;Рол Райдуга new;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45996;Кава без кофеїну;Кава Лате;Молоко 50г;Салат з телятиною;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46699;Кава без кофеїну;Лимонад малиновий;Молоко 50г;Рол Гейша;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;Яйце пашот з телячими щічками та голандським соусом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46839;Кава без кофеїну;Молоко 50г;Авокадо тост з лососем та скрембл;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46970;Кава без кофеїну;Лимонад маракуйя з апельсином;Молоко 50г;Рол Кранч;Суп тайський з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47068;Кава без кофеїну;Молоко 50г;Рол з гребінцем;Каліфорнія в кунжуті зі свіжим лососем;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47089;Кава без кофеїну;Молоко 50г;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47358;Кава без кофеїну;Молоко 50г;Фреш апельсин 200мл;Фреш грейпфрут 200мл;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47359;Кава без кофеїну;Молоко 50г;Авокадо тост з лососем та скрембл;Омлет з лососем та шпинатом;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47905;Кава без кофеїну;Молоко рослинне 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48009;Кава без кофеїну;Сирники з фруктовим салатом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48450;Кава без кофеїну;Узвар 200мл;Рол Філ. Delux з копченим лососем XL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48571;Кава без кофеїну;Кава Лате;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48876;Кава без кофеїну;Молоко 50г;Фреш апельсин 200мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48911;Кава без кофеїну;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49052;Кава без кофеїну;Кава Капучіно;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49095;Кава без кофеїну;Кава Капучіно;Молоко 50г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50040;Кава без кофеїну;Авокадо тост з лососем та скрембл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
